Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
"Téléphone portable KXD A09 Smartphone moin cher 4000mAh 4+8GB RAM 128GB ROM Ecran 6.6"" Android 12 Face ID Noir",KXD,4Go+8Go,128GB,ROSE,,A09,"83,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Portable Incassable - HOTWAV T5 Pro- Android 12 - 7500mAh - 4Go+32Go 13MP + 5MP Dual SIM 4G,HOTWAV,,,,,,"95,99",cdiscount.com,SMARTPHONE
Smartphone - ZTE - Nubia NEO2 - 8 Go RAM - 256 Go - 5G - Jaune Sunfire,ZTE,,,Jaune Sunfire,,,"206,32",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
DOOGEE V40PRO Téléphone Portable Incassable 5G Android 14 36+512Go ROM 6 pouces 200MP Caméra WIFI6 NFC Smartphone Robuste - Noir,DOOGEE,36Go (16Go + jusqu'à 20go RAM étendue),36 Go (16 Go + jusqu'à 20 Go de RAM étendue) + 512 Go de ROM,Argent,,V40PRO,"419,99",cdiscount.com,SMARTPHONE
HONOR X8b 4G 8Go 256Go Vert Téléphone Snapdragon 680 6.7” AMOLED Caméra principale 108MP 4500 mAh Smartphone,HONOR,,,,,,169,cdiscount.com,SMARTPHONE
Samsung Galaxy S23 FE Smartphone 128 Go 5G Violet,SAMSUNG,8 Go,128 Go,Violet,SM-S711BZPDEUB,S23FE,"378,85",cdiscount.com,SMARTPHONE
OPPO Find X5 256Go 5G Noir,OPPO,8 Go (LPDDR5 @ 3200 MHz - 4 x 16 bits),256Go,Noir,FINDX5256N,CPH2307,"306,57",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Portable - OUKITEL C25 4G - Android 11 - 4Go+32Go 5000mAh - Écran HD+ 6.5 Caméra 13MP Vert,OUKITEL,,32Go,,,,"69,99",cdiscount.com,SMARTPHONE
SAMSUNG A71 128 Go Noir,SAMSUNG,,,,SM-A715F/DS,,"168,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"HONOR Magic 6 Lite 6.78"" Smartphone 5G 8+256Go Noir",HONOR,8 Go,,,,,"224,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI Redmi 12C 128Go 4G Gris,XIAOMI,RAM LPDDR4X 4 Go,128Go,Gris,REDMI12C4128G,Redmi 12C,104,cdiscount.com,SMARTPHONE
Smartphone Realme GT 6T 5G 8Go Ram 256Go Argent liquide,,8Go,,,,,349,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI REDMI 14C 8Go/256Go Smartphone 4G Noir,XIAOMI,,,,,,"124,99",cdiscount.com,SMARTPHONE
"Telephone portable DOOGEE N50PRO Smartphone,20+256Go,Octa Core -6.52"" HD+ Android 13.0 4200mAh 50+2MP déblocage du visage - Violet",DOOGEE,20Go (8Go + jusqu'à 12go RAM étendue),20 Go + 256 Go,Violet,,N50PRO,"86,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone Portable Incassable - DOOGEE S41pro 4G - Android 12 6300mAh -5.5"" 13MP Camera 4GB+32GB 13MP+2MP+2MP",DOOGEE,,,,,,"109,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A80 Noir,SAMSUNG,8 Go,128 Go,Noir,SM-A805FZKDXEF,,"228,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI 12T Pro 256Go 5G Bleu clair,XIAOMI,8 Go,256 Go,Clear Blue,XIAOMI12TPRO8256B,Xiaomi 12T Pro,"388,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 256Go Vert,SAMSUNG,8Go,256Go,Vert,SM-S911BZGGEUB,S23,"479,66",cdiscount.com,SMARTPHONE
"Blackview BV5300 Plus Smartphone Robuste 6.1"" 16Go + 128Go 6580mAh 13MP IP68 Téléphone 4G Double SIM  GPS - Orange",BLACKVIEW,8Go RAM + jusqu'à 8Go d'extension,16 Go + 128 Go,Orange,,BV5300 Plus,"128,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone XIAOMI Redmi Note 5 - 6Go+128Go - Double caméra - Lecteur d'empreintes digitales,XIAOMI,,,Or,,,"90,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Oppo Find X8 - 16/512GB - Noir,OPPO,,,,,,"1037,8",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 128Go Lavande,SAMSUNG,8Go,128Go,Lavande,SM-S911BLIDEUB,S23,"399,99",cdiscount.com,SMARTPHONE
"OUKITEL G1 Smartphone Robuste - 24Go+256Go 48MP+5MP+2MP 6,52"" 10600mAh IP68 Téléphone Android14 Double SIM 4G NFC/GPS - Vert",OUKITEL,6 Go + 18 Go d‘extension,24Go + 256Go,Vert,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
Samsung Galaxy A13 4Go/64Go Noir (Black) Double SIM A137,SAMSUNG,,,,,,105,cdiscount.com,SMARTPHONE
APPLE iPhone 14 128GB (PRODUCT) RED - Reconditionné - Excellent état,APPLE,,128 Go,Red,MPVA3ZD/A,Iphone 14,"400,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Google Pixel 7a 128Go Bleu Océan 5G,GOOGLE,8 Go,128 GB,Artic Blue,GA04275-GB,Google Pixel 7A,"255,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 12 Pro Max 128Go Bleu Pacifique - Reconditionné - Excellent état,APPLE,,,,MGDA3F/A,,"455,99",cdiscount.com,SMARTPHONE
APPLE iPhone 15 Pro 128GB Black Titanium (2023) - Reconditionné - Excellent état,APPLE,,128 Go,Noir,MTUV3ZD/A,Iphone 15 Pro,"889,9",cdiscount.com,SMARTPHONE
"OUKITEL C36 Smartphone 24(8+16)Go RAM+ 256Go ROM - 5150mAh - Android 14 - Écran HD+ 6.52"" - 13MP+ 5MP - OTG/GPS Dual SIM 4G - Bleu",OUKITEL,8 Go + 16 Go d'extension,,Bleu,,OUKITEL C36,"112,99",cdiscount.com,SMARTPHONE
SMARTPHONE Realme C75 Noir 8Go Ram 256Go,,,,,,,"206,49",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"INN Téléphone portable 3250mah avec 3+64 Go 13mp 720x1600p écran hd ips perforé de 6,8 pouces smartphone android smartphone",,,,,,,"148,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 8 Argent 128 Go - Reconditionné - Excellent état,APPLE,,128 Go,Argent,MX172ZD/A,,"245,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Doogee V40 pro Smartphone Robuste 36Go + 512 Go MTK Dimensity 7300 4nm 8680mAh 33W 200MP  6,78'' IP68 Téléphone 5G NFC GPS",DOOGEE,,512 Go,Bleu,,,"458,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI POCO X6 Pro 5G 8+256Go Noir,XIAOMI,,,,,,"254,99",cdiscount.com,SMARTPHONE
