Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
GOOGLE Pixel 7 - 128 Go - Blanc,GOOGLE,8 Go de RAM LPDDR5,128 Go,Blanc,GA03933-GB,Google Pixel 7,"218,4",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Telephone Incassable DOOGEE S41 Plus 8Go+128Go ROM,Android 13 Smartphone Incassable,6300mAh 5.5 pouces Dual SIM/NFC/GPS - Vert",DOOGEE,8Go (4Go + jusqu'à 4go RAM étendue),8+128 Go,Vert,,S41PLUS,"119,99",cdiscount.com,SMARTPHONE
XIAOMI REDMI 14C 8Go/256Go Smartphone 4G Noir,XIAOMI,,,,,,"109,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi 14C 4Go+128 Go Smartphone 4G Adaptateur inclus Noir,,,,,,,"95,99",cdiscount.com,SMARTPHONE
APPLE iPhone 11 Pro 64 Go Gris Sideral - Reconditionné - Etat correct,APPLE,,64 Go,Gris Sideral,MWC22ZD/A,,"228,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 Pro 256Go Graphite - Reconditionné - Excellent état,APPLE,,256 Go,Graphite,MGMP3F/A,,"359,85",cdiscount.com,SMARTPHONE
APPLE iPhone 12 128Go Rouge - Reconditionné - Excellent état,APPLE,,128 Go,,MGJD3F/A,,"248,26",cdiscount.com,SMARTPHONE
Smartphone - XIAOMI - Redmi note 8 - 128 Go - Bleu Neptune - Triple caméra 48Mp,XIAOMI,4 Go,,Bleu,,,"89,99",cdiscount.com,SMARTPHONE
XIAOMI REDMI 14C Smartphone 4G 8+256Go Bleu Double SIM,XIAOMI,,,,,,"114,82",cdiscount.com,SMARTPHONE
XIAOMI Redmi 14C 8Go+256 Go Smartphone 4G Vert,XIAOMI,,,,,,"109,99",cdiscount.com,SMARTPHONE
Smartphone - ASUS - ROG Phone 9 Pro - 16 Go RAM - 512 Go - 5G-LTE Dual SIM IP68,ASUS,,,,,,1299,cdiscount.com,SMARTPHONE
"OUKITEL WP35 Téléphone - 24Go + 256Go - 64MP - 6,6"" - 11000mAh - IP68 - Smartphone Robuste Double SIM 5G - NFC - GPS - Gris",OUKITEL,8 Go + 16 Go d‘extension,24Go + 256Go,Gris,,OUKITEL WP35,"249,99",cdiscount.com,SMARTPHONE
"Smartphone-HOTWAV-Note 13 Max-Cadeaux Rentrée Scolaire-Écran 6,8"" HD+ - 16(6+10)Go+256Go-48MP Caméra-5160mAh - Android 14-Titane Or",HOTWAV,16Go(6+10Virtuelle),16Go + 256Go,Titane or,,HOTWAV Note 13 Max,"124,99",cdiscount.com,SMARTPHONE
POCO X7 Pro Noir 12 GO + 512 GO,,,,,,,"333,87",cdiscount.com,SMARTPHONE
Smartphone Google Pixel 8 Pro 256Go Bleu Azur 5G,GOOGLE,,,,,,"588,85",cdiscount.com,SMARTPHONE
Smartphone Realme Note 60 Bleu 4Go Ram 128Go,,,,,,,85,cdiscount.com,SMARTPHONE
Samsung Galaxy A35 Smartphone 128 Go 5G Bleu nuit,SAMSUNG,6 Go,128 Go,Bleu nuit,SM-A356BZKBEUB,A35,"269,9",cdiscount.com,SMARTPHONE
Samsung Galaxy A35 Smartphone 128 Go 5G Lilas,SAMSUNG,6 Go,128 Go,Lilas,SM-A356BLVBEUB,A35,"269,9",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy Note 8 64 go Bleu - Reconditionné - Etat correct,SAMSUNG,,64 Go,Bleu,SM-N950FZBAXEF,,"247,54",cdiscount.com,SMARTPHONE
Smartphone Nothing PHONE (2a) Blanc 8Go + 128Go,NOTHING,,,,,,249,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 256Go Crème,SAMSUNG,8Go,256Go,Crème,SM-S911BZEGEUB,Samsung Galaxy S23,"421,37",cdiscount.com,SMARTPHONE
"Smartphone Robuste DOOGEE Blade GT 5G WIFI6 32Go+256Go 6.72"" Écran 120Hz Android 14 - 5500mAh telephone portable Dual SIM",DOOGEE,32Go (12Go + jusqu'à 20go RAM étendue),32 Go (12 Go + jusqu'à 20 Go de RAM étendue) + 256 Go de ROM,,,BLADEGT,"289,99",cdiscount.com,SMARTPHONE
"BLACKVIEW A52 Pro Smartphone 128 Go - 6.52"" - 5180mAh - 13MP Caméra - Téléphone portable 4G - Double Sim - GPS - Bleu",BLACKVIEW,4Go RAM + jusqu'à 4Go d'extension,128Go,Bleu,,A52 Pro,"85,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A14 4G Vert 128Go,SAMSUNG,,128 Go,Vert,SM-A145RLGVEUB,A14,"109,91",cdiscount.com,SMARTPHONE
Smartphone - HUAWEI - P30 Pro - 256 Go - Double SIM - Android 9.0 Pie,HUAWEI,8 Go,256 Go,Noir,51093QFS,,"183,78",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone GOOGLE Pixel 7 - 128 Go - Jaune - Double SIM - Android 10,GOOGLE,8 Go de RAM LPDDR5,128 Go,Jaune,GA03943-GB,Google Pixel 7,232,cdiscount.com,SMARTPHONE
Samsung Galaxy A55 Smartphone 128 Go 5G Bleu nuit,SAMSUNG,8 Go,128 Go,Bleu nuit,SM-A556BZKAEUB,A55,"329,99",cdiscount.com,SMARTPHONE
Smartphone Nothing PHONE (2a) Noir 8Go + 128Go,NOTHING,,,,,,"249,9",cdiscount.com,SMARTPHONE
iPhone 14 128go Jaune - Reconditionné - Excellent état,APPLE,,128 Go,Jaune,,,618,cdiscount.com,SMARTPHONE
APPLE iPhone 16e 256GB Black,APPLE,,256 Go,Noir,MD1T4F/A,iPhone 16e,849,cdiscount.com,SMARTPHONE
"BLACKVIEW A52 Pro Smartphone 6.5"" 8Go RAM + 128Go ROM 5180mAh 13MP Caméra Téléphone portable 4G Double Sim Android 13 GPS - Bleu",BLACKVIEW,4Go RAM + jusqu’à 4Go d’extension,8Go (4Go + 4Go) + 128Go,Bleu,,A52 Pro,"85,99",cdiscount.com,SMARTPHONE
"Blackview WAVE 8C Smartphone 6Go (2+4) RAM /64Go ROM 6.56"" HD+ 13MP 4700mAh Téléphone Portable Android 14 GPS Double SIM 4G - Noir",BLACKVIEW,2 Go + 4 Go extension de RAM virtuelle,(2+4) Go RAM + 64 Go ROM,Noir,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 16 Pro 128GB Black Titanium,APPLE,,128 Go,Black Titanium,MYND3ZD/A,iPhone 16 Pro,1139,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 Ultra 256Go Lavande,SAMSUNG,8Go,256Go,Lavande,SM-S918BLIDEUB,Samsung Galaxy S23 Ultra,"542,88",cdiscount.com,SMARTPHONE
XIAOMI POCO X7 Pro - Smartphone de 12GO + 512GO Noir,XIAOMI,,12+512GB,,,,"333,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Blanc - Reconditionné - Excellent état,APPLE,,128 Go,Blanc,MGE43F/A,,"201,94",cdiscount.com,SMARTPHONE
"Telephone Portable Incassable DOOGEE Blade10 Power 24Go+256Go,6.6"" Écran HD+ 10300mAh Smartphone Robustee Android 14 NFC -Argent",DOOGEE,24 Go (6 Go + jusqu'à 18 Go de RAM étendue),24 Go (6 Go + jusqu'à 18 Go de RAM étendue) + 256 Go de ROM,Argent,,BLADE10POWER,"149,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Ultra Smartphone 512 Go Noir,SAMSUNG,12Go,512 Go,Noir,SM-S928BZKHEUB,S24 Ultra,"898,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Xiaomi 14 512GO BLANC 5G,XIAOMI,,,,,,"681,9",cdiscount.com,SMARTPHONE
Xiaomi 14T 12Go + 256Go Smartphone 5G Double nano SIM Vert,XIAOMI,,,,,,"419,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE Iphone 8 64Go Or - Reconditionné - Excellent état,APPLE,,64 Go,Or,MQ6J2ZD/A,,"129,9",cdiscount.com,SMARTPHONE
"OUKITEL WP36 PRO - Smartphone Robuste avec Haut-Parleur 128dB - 24Go+256Go - 10600mAh - Android 14 - 6.52"" HD - 13MP+5MP - Noir",OUKITEL,6Go+18 Go d'extension,24(6+18)Go RAM+256Go ROM,Noir,,OUKITEL WP36 PRO,"179,99",cdiscount.com,SMARTPHONE
"Smartphone Incassable - Ulefone Armor 22 - Android 13 4G - 16Go+256Go - 6.58"" FHD+ 64MP 64MP Nocturne Vision Dual SIM Noir",ULEFONE,,256 Go,,,,"209,88",cdiscount.com,SMARTPHONE
HUAWEI P30 128 Go Noir,HUAWEI,6 Go,128 Go,Noir,51095RJA,,"125,86",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A42 5G Blanc,SAMSUNG,4 Go,128 Go,Blanc,SM-A426BZWDEUH,,"127,99",cdiscount.com,SMARTPHONE
OnePlus 12R 5G 16 Go/256 Go Bleu (Cool Blue) Double SIM,ONEPLUS,,,,,,"469,99",cdiscount.com,SMARTPHONE
"Smartphone HUAWEI P SMART + 2019 ( Huawei P Smart Plus 2019 ) 128Go - 6.21"" - 24MP - 4G - Android 9.0 Pie",HUAWEI,4 Go RAM,128 Go,Noir,,Huawei P Smart+ 2019,"79,98",cdiscount.com,SMARTPHONE
APPLE iPhone 16 Pro 128GB Desert Titanium,APPLE,,128 Go,Desert Titanium,MYNF3ZD/A,iPhone 16 Pro,1139,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone - REDMAGIC - 10 Pro - 16 Go RAM - 512 Go ROM - Snapdragon 8 Elite - 5G,,,,,NX789J,,819,cdiscount.com,SMARTPHONE
"Cubot Kingkong X 5G Smartphone Robuste 32Go + 512 Go 6,58"" FHD+ 100MP Caméra 10200mAh Android 14 IP68 NFC GPS Double SIM - Noir",,16 Go RAM + jusqu'à 16 Go d'extension,512 Go,Noir,,Kingkong X,"303,33",cdiscount.com,SMARTPHONE
"Smartphone Pas Cher OUKITEL C57PRO 6.52"" 16(4+12)Go+128Go 4300mAh Android 14 13MP+5MP 4G Téléphone portable Double SIM GPS-Violet",OUKITEL,4 Go + 12 Go d‘extension,4 Go + 128 Go,Violet,,OUKITEL C57 PRO,"84,49",cdiscount.com,SMARTPHONE
APPLE Iphone Xs 64Go Gris sidéral - Reconditionné - Excellent état,APPLE,4 Go,64 Go,Gris sidéral,MT9E2ZD/A,,199,cdiscount.com,SMARTPHONE
Samsung Galaxy A41 Noir,SAMSUNG,,,,,,"107,78",cdiscount.com,SMARTPHONE
APPLE iPhone 16 128GB Black,APPLE,,128 Go,Black,MYE73ZD/A,iPhone 16,890,cdiscount.com,SMARTPHONE
XIAOMI - REDMI 12 - 256Go - 4G - Bleu minuit,XIAOMI,"• RAM LPDDR4X, Stockage eMMC 5.1
• Stockage extensible jusqu’à 1TB",256Go,Bleu minuit,REDMI1282564GB,Redmi 12,"114,99",cdiscount.com,SMARTPHONE
"XIAOMI POCO C75 8Go 256Go Noir Téléphone Helio G81-Ultra Écran 6,88"" Dot Drop 120Hz Batterie 5160mAh Caméra 50MP 1080P Smartphone",XIAOMI,,,,,,"94,99",cdiscount.com,SMARTPHONE
HONOR 200 Pro 5G 12Go 512Go Noir 6.78” AMOLED 120Hz Snapdragon 8s Gen3 5200mAh Surcharge sans fil 66 W Smartphone,HONOR,,512 Go,,,,"429,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Redmi Note 13 Vert 6 GO + 128 GO,XIAOMI,,6Go + 128Go,Vert,,,135,cdiscount.com,SMARTPHONE
"Smartphone Robuste OUKITEL G1 Batterie 10600mAh Écran 6.52""HD+ 24Go+256Go, 48MP+5MP Android 14 Double SIM 4G/GPS Orange",OUKITEL,6Go+18 Go d‘extension,24Go+256Go,Orange,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
"BLACKVIEW BV7300 - Smartphone Robuste - 18Go+256Go - 15000mAh - 6.67"" 90Hz - 50MP+32MP - Android 14 - OTG/NFC/GPS - Noir",BLACKVIEW,6Go+12 Go d'extension,18(6+12)Go RAM+256Go ROM,Noir,,BLACKVIEW BV7300,"196,99",cdiscount.com,SMARTPHONE
"Smartphone Incassable - Ulefone Armor 22 - Android 13 4G - 16Go+128Go - 6.58"" FHD+ 64MP 64MP Nocturne Vision Dual SIM Noir",ULEFONE,,128 Go,,,,"195,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 16 Pro Max 512GB Black Titanium,APPLE,,512 Go,Black Titanium,MYX03ZD/A,iPhone 16 Pro Max,1669,cdiscount.com,SMARTPHONE
APPLE iPhone 11 64 Go Red - Reconditionné - Etat correct,APPLE,,64 Go,Rouge,MWLV2ZD/A,,"180,9",cdiscount.com,SMARTPHONE
"XIAOMI REDMI NOTE 11 PRO PLUS 5G Téléphone 8+128Go Gris Caméra Triple 108MP Écran 6,67"" FHD+ AMOLED MTK Dimensity 920 NFC",XIAOMI,,,,,,315,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 12 64Go Rouge - Reconditionné - Etat correct,APPLE,,,,MGJ73F/A,,244,cdiscount.com,SMARTPHONE
Huawei P30 Lite 128Go Noir,HUAWEI,,,,,,"84,99",cdiscount.com,SMARTPHONE
"HOTWAV T5 Max Téléphone Portable Incassable Android 13, 6050mAh 4Go RAM+64Go ROM 1To Extensible 6.0"" HD+ Smartphone Caméra 13MP+5MP",HOTWAV,,,,,,"99,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Téléphone Portable , 4Go + 32Go Smartphone 4G Pas cher, 6.3'' ÉcranTéléphone Débloqué Double SIM 8MP Caméra- Or",,4GB,32GB,,,,"69,99",cdiscount.com,SMARTPHONE
SAMSUNG GALAXY S22 Ultra 128Go 5G Noir,SAMSUNG,RAM : 8/12Go LPDDR5,128 Go,Noir,908B128N2,Android,385,cdiscount.com,SMARTPHONE
HUAWEI P30 Pro 128 Go Noir,HUAWEI,8 Go,,Noir,51095RJG,,"169,98",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A22 128Go 5G Gris,SAMSUNG,4 Go,128 Go,gris,A226 G,,169,cdiscount.com,SMARTPHONE
SMARTPHONE - OPPO Reno12 FS 5G Vert Olive 12Go Ram 512Go CPH2637,OPPO,,,,,,279,cdiscount.com,SMARTPHONE
Smartphone - Nubia - Z70 Ultra - 5G - 12 Go RAM - 256 Go ROM - Noir,,,,,NX733J,,699,cdiscount.com,SMARTPHONE
APPLE iPhone 14 256GB Midnight - Reconditionné - Excellent état,APPLE,,256 Go,Midnight,MPVX3ZD/A,Iphone 14,"438,99",cdiscount.com,SMARTPHONE
APPLE iPhone 16e 256GB White,APPLE,,256 Go,Blanc,MD1W4F/A,iPhone 16e,849,cdiscount.com,SMARTPHONE
Smartphone Portable Incassable - HOTWAV Cyber 8 - Android 11 - 8280mAh - 4Go+64Go 16MP + 8MP Dual SIM 4G,HOTWAV,,,,,,"97,99",cdiscount.com,SMARTPHONE
"Smartphone Robuste 5G OUKITEL WP50 - 256Go Écran 6.6"" 6500mAh 48MP Telephone portable Android 14 Double SIM 5G GPS - Noir",OUKITEL,4 Go + 12 Go d‘extension,16Go + 256Go,Noir,,OUKITEL WP50,"208,59",cdiscount.com,SMARTPHONE
SMARTPHONE Realme 14X 5G Noir 8Go Ram 256Go,,,,,,,165,cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 64Go Violet (2021) - Reconditionné - Excellent état,APPLE,,64 Go,Violet,MJQF3F/A,,"199,99",cdiscount.com,SMARTPHONE
"Blackview WAVE 8 Smartphone 6.56"" 12Go RAM + 256Go ROM 5000mAh 13MP Caméra Téléphone portable 4G Double SIM Android 14 GPS - Violet",BLACKVIEW,4Go RAM + jusqu’à 8Go d’extension,256 Go,Violet,,WAVE 8,"106,99",cdiscount.com,SMARTPHONE
XIAOMI 11 Lite 5G NE 128 Go Noir - Reconditionné - Etat correct,XIAOMI,,,,,,97,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Redmi Note 14 Pro plus  Smartphone 5G 12Go RAM 512Go ROM - Violet,,,,,,,"389,99",cdiscount.com,SMARTPHONE
POCO X7 Pro Noir 8 GO + 256 GO,,,,,,,"279,99",cdiscount.com,SMARTPHONE
Motorola Moto G24 8128GB Rosa Libre,MOTOROLA,,,Rose,,,"111,15",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone XIAOMI Redmi 9T 128Go Bleu - Double caméra orientée vers l'arrière - Reconnaissance faciale par IA,XIAOMI,4 Go - LPDDR4X SDRAM,128Go,Bleu,REDMI9T128 B,REDMI 9T,"94,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S22 Smartphone 128 Go 5G Noir,SAMSUNG,RAM : 8Go LPDDR5,128 Go,Noir,S901B128N2,Samsung Galaxy S22 5G,258,cdiscount.com,SMARTPHONE
Smartphone HUAWEI P20 Pro 128 Go Bleu - Android 8.1 Oreo - Double caméra - Lecteur d'empreintes digitales,HUAWEI,,,,,,"83,99",cdiscount.com,SMARTPHONE
"XIAOMI POCO C75 8Go 256Go L'or Téléphone Helio G81-Ultra Écran 6,88"" Dot Drop 120Hz Batterie 5160mAh Caméra 50MP 1080P Smartphone",XIAOMI,,,,,,"94,99",cdiscount.com,SMARTPHONE
APPLE iPhone 13 256 Go Midnight (2021) - Reconditionné - Excellent état,APPLE,,256 Go,Noir,MLQ63F/A,,"358,27",cdiscount.com,SMARTPHONE
HUAWEI P30 Pro 128GO Noir - Reconditionné - Très bon état,HUAWEI,8 Go,128 Go,Noir,51095RJG,,260,cdiscount.com,SMARTPHONE
APPLE iPhone 13 128 Go Bleu (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Bleu,MLPK3F/A,,"299,4",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Motorola Edge 50 Fusion 5G 12Go 256 Go Marshmallow Blue - Version Taiwan,MOTOROLA,,,,,,"259,99",cdiscount.com,SMARTPHONE
APPLE iPhone 15 128GB Pink (2023) - Reconditionné - Excellent état,APPLE,,128 Go,Rose,MTP13ZD/A,,"539,71",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 128Go Lavande,SAMSUNG,8Go,128Go,Lavande,SM-S911BLIDEUB,S23,"339,89",cdiscount.com,SMARTPHONE
Smartphone Samsung Galaxy Z Flip5 256Go Creme 5G,SAMSUNG,RAM : 8Go LPDDR5X,256 Go,Beige,SM-F731BZEGEUB,Samsung Galaxy Z Flip5 5G,"470,49",cdiscount.com,SMARTPHONE
"Smartphone robuste DOOGEE V MAX PRO 5G Écran 6.58"" 120Hz 32+512Go - Grande batterie 22000mAh Android 14 - caméra 108MP NFC - Noir",DOOGEE,32Go (12Go + jusqu'à 20go RAM étendue),32 Go (12 Go + jusqu'à 20 Go de RAM étendue) + 512 Go de ROM,Noir,,V MAX PRO,"419,99",cdiscount.com,SMARTPHONE
"DOOGEE V40PRO - Smartphone Robuste - 512Go - 200MP - 8680mAh - 6.78""FHD+, 120Hz - Android 14 - NFC/GPS/OTG - Argent",DOOGEE,16Go+20Go d'extension,36(16+20)Go RAM+512Go ROM,Noir,,DOOGEE V40 PRO,"449,99",cdiscount.com,SMARTPHONE
"OPPO A31 Smartphone 6.5"" 4Go + 128Go 4230mAh Double SIM - Noir",OPPO,4 Go,128 Go,Noir,,,"99,99",cdiscount.com,SMARTPHONE
"KXD A10 Smartphone 6,6 pouces 4Go+128Go 4500mAh 13MP+8MP Android 13 Téléphone portable 4G Face ID",KXD,4Go+8Go,128Go,Blanc,,A10,"88,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 128Go Blanc - Reconditionné - Excellent état,APPLE,4 Go,128 Go,Blanc,MGJC3F/A,,"233,98",cdiscount.com,SMARTPHONE
Smartphone Google Pixel 7a 128Go Blanc Neige 5G,GOOGLE,8 Go,128 GB,Cotton,GA04274-GB,Google Pixel 7A,"265,87",cdiscount.com,SMARTPHONE
"OPPO A31 Smartphone 6.5"" 4Go + 128Go 4230mAh Double SIM",OPPO,,,,,,"99,99",cdiscount.com,SMARTPHONE
"Smartphone Robuste DOOGEE S119 24Go + 512Go 10200mAh telephone Android 14 Écran arrière de 1,32"" Caméra 100MP 4G SIM/NFC- Rouge",DOOGEE,24Go (8 Go + jusqu'à 16 Go de RAM étendue),24Go (8 Go + jusqu'à 16 Go de RAM étendue) + 512 Go de ROM,Rouge,,S119,"245,99",cdiscount.com,SMARTPHONE
OPPO Find X5 256Go 5G Noir,OPPO,8 Go (LPDDR5 @ 3200 MHz - 4 x 16 bits),256Go,Noir,FINDX5256N,CPH2307,306,cdiscount.com,SMARTPHONE
XIAOMI POCO X6 5G 12+256Go Noir,XIAOMI,,,,,,"234,99",cdiscount.com,SMARTPHONE
"OUKITEL WP36 PRO - Smartphone Robuste avec Haut-Parleur 128dB - 24Go+256Go - 10600mAh - Android 14 - 6.52"" HD - 13MP+5MP - Noir",OUKITEL,6Go+18 Go d'extension,24(6+18)Go RAM+256Go ROM,Noir,,OUKITEL WP36 PRO,"179,99",cdiscount.com,SMARTPHONE
"Smartphone Incassable - Ulefone Armor 22 - Android 13 4G - 16Go+256Go - 6.58"" FHD+ 64MP 64MP Nocturne Vision Dual SIM Noir",ULEFONE,,256 Go,,,,"209,88",cdiscount.com,SMARTPHONE
Smartphone nubia Z60S Pro 16 Go RAM + 512 Go ROM Snapdragon 8 Gen 2 Version UE Téléphone portable Noir,,,,,,,389,cdiscount.com,SMARTPHONE
"Smartphones OPPO A53 6,5"" 4Go + 128Go Dual Sim Noir",OPPO,128 go de RAM 4 go,128 go de RAM 4 go,,,oppo a53,"91,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Samsung Galaxy A71 128go Noir,SAMSUNG,6 Go,,Noir,SM-A715FZKUXEF,Galaxy A71,"150,58",cdiscount.com,SMARTPHONE
Smartphone Realme Note 60 Noir 4Go Ram 128Go,,,,,,,85,cdiscount.com,SMARTPHONE
"Smartphone Xiaomi Redmi 9A - 32Go Bleu - Écran 6,53'' - Caméra 13MP - Batterie 5000mAh",XIAOMI,2Go,32 Go,Bleu,,XIAOMI REDMI 9A SMARTPHONE,"72,99",cdiscount.com,SMARTPHONE
SMARTPHONE - Vivo V40 5G Violet 8Go Ram 256Go,VIVO,,,,,,359,cdiscount.com,SMARTPHONE
XIAOMI POCO X7 Pro - Smartphone de 8GO + 256GO Noir,XIAOMI,,8+256GB,,,,"279,99",cdiscount.com,SMARTPHONE
"Smartphone Pas Cher OUKITEL C57PRO 6.52"" 16(4+12)Go+128Go 4300mAh Android 14 13MP+5MP 4G Téléphone portable Double SIM GPS-Violet",OUKITEL,4 Go + 12 Go d‘extension,4 Go + 128 Go,Violet,,OUKITEL C57 PRO,"84,49",cdiscount.com,SMARTPHONE
"Téléphone Portable Incassable DOOGEE SPUNK PRO 6.6"" FHD+ 20Go+512Go,10800mAh-33W Android 14 Smartphone 50MP Dual SIM-4G-NFC -Argent",DOOGEE,20Go (8 Go + jusqu'à 12 Go de RAM étendue),512 Go,Argent,,SPUNKPRO,"229,99",cdiscount.com,SMARTPHONE
"Smartphone Robuste OUKITEL G1 Batterie 10600mAh Écran 6.52""HD+ 24Go+256Go, 48MP+5MP Android 14 Double SIM 4G/GPS Orange",OUKITEL,6Go+18 Go d‘extension,24Go+256Go,Orange,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
XIAOMI POCO X6 Pro 5G 8+256Go Noir,XIAOMI,,,,,,"254,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S20+ 128 Go 5G Gris,SAMSUNG,12 Go - LPDDR5 SDRAM,128 Go,Gris,SM-G986BZADEUB,Galaxy S20 +,"185,49",cdiscount.com,SMARTPHONE
