Nom du produit,Marque,Stockage,Référence,Taille écran,CPU,Prix,Site web,Catégorie
"Apple - 13,6"" MacBook Air M3 (2024) - RAM 16Go - Stockage 512Go - Minuit - AZERTY",APPLE,512 Go,MXCV3FN/A,Oui,Apple M3,1329,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 17IAU7 | Sans Windows - 17'' FHD IPS - Core i7-1235U - RAM 16 Go - SSD 512 Go - AZERTY,LENOVO,,82RL00D3FR,,Intel® Core™ i7-1255U,"649,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable ACEMAGIC - 16"" FHD - Intel Alder Lake N97 - 16Go DDR4,512Go SSD - WiFi, BT5.0, Gris",,512Go,,‎16 Pouces,Intel Alder Lake-N97,"299,9",cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E7450 - Core i5 - RAM 8Go - HDD 500Go - Linux - Reconditionné - Etat correct,DELL,,,,Intel Core i5 5300U,189,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable - HP - Probook 430 G2 - Intel Core i5 - 8Go RAM - 128Go SSD - 13,3"" HD",HP,,,,,199,cdiscount.com,ORDINATEUR
"PC Portable- 15,6"" FullView Ecran Tactile 360°Rotation-AMD RYZEN3 3200U-Ordinateur Portable-16Go RAM-512Go SSD-Windows 11Pro-AZERTY",,,,,AMD Ryzen™ 3 3200U  to 3.5 GHz,"309,99",cdiscount.com,ORDINATEUR
"PC portable Gamer ERAZER - DEPUTY P60 - Windows 11 - 15,6'' FHD 144Hz - RTX 4070 - Core i7-12650H - RAM 16Go - SSD 512Go - AZERTY",ERAZER,SSD,30037113,Oui,"Intel® Core i7-12650H (2,3GHz - 45W)","999,99",cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo L460 - Core i3 - RAM 16Go - SSD 2To - Windows 10 - Reconditionné - Etat correct,LENOVO,,PC-LEN-L460-I3-16G-2T-S-W10,,Intel Core i3 6100U,359,cdiscount.com,ORDINATEUR
"PC Portable ACEMAGIC - 15.6"" FHD 16GB DDR4 512GB SSD - Intel N97 Processor (Up to 3.6GHz) - Windows11,avec AZERTY Clavier",,512Go,,"L'écran IPS de 15,6 pouces, doté d'une résolution de 1920*1080",Intel Quad-Core 12th Alder Lake N 97,"279,99",cdiscount.com,ORDINATEUR
"MacBook Air 13"" 2020 Apple M1 3,2 Ghz 8 Go 256 Go SSD Gris Sidéral - Reconditionné - Très bon état",APPLE,8 Go,RCDAPPRWWAURT,,Apple GPU,669,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo x260 - Core i5 - RAM 16Go - SSD 240Go - Linux - Reconditionné - Etat correct,LENOVO,,PC-LEN-X260-I5-16G-240G-S-LINUX,,Intel Core i5 6300U,309,cdiscount.com,ORDINATEUR
Ordinateur portable Dell Latitude 5480 - Intel Core i5 - 8Go RAM - 256Go SSD,DELL,,,,Intel Core i5-6300U,"124,99",cdiscount.com,ORDINATEUR
"PC portable Asus Zenbook UM3504DA NX170W 15,6"" AMD Ryzen 7 16 Go Ram 512 Go SSD Bleu",ASUS,,,,,"849,99",cdiscount.com,ORDINATEUR
Ordinateur portable HP EliteBook 840 G3 - Core i5 - RAM 16 Go - SSD 500 Go - Windows 10 - Reconditionné - Très bon état,HP,,,,Intel Core i5,248,cdiscount.com,ORDINATEUR
"Asus E410MA-EK2409WS - PC Portable 14"" FHD (Intel Celeron N4020, 4GB RAM, 128GB eMMC, Windows 11 Home) Black - AZERTY Français",ASUS,,,,Intel Celeron N4020,"249,99",cdiscount.com,ORDINATEUR
Ordinateur portable - Dell - Inspiron 15 3535 - AMD Ryzen 5 - 16 Go RAM - 512 Go SSD - Win 11 Pro,DELL,,744TJ,,,"673,98",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur portable - HP - Pavilion x360 - 14"" FHD Tactile - i7-1355U - 16Go RAM - 1To SSD",HP,,,16/9,"Intel® Core™ i7-1355U (jusqu’à 5,0 GHz avec la technologie Intel® Turbo Boost, 12 Mo de mémoire cache L3, 10 cœurs, 12 threads",948,cdiscount.com,ORDINATEUR
PC Portable - ACEMAGIC - 15.6 FHD 16GB DDR4 512GB SSD - Intel Quad-Core 12th Alder Lake N 97 - Windows 11 home,,512Go,,"15,6",Intel Quad-Core 12th Alder Lake N 97,"279,9",cdiscount.com,ORDINATEUR
"PC Portable Gamer HP Victus 16-s1037nf - Windows 11 - 16,1"" FHD - RTX 4060 8Go - Ryzen 5-8640H - RAM 16Go - 512 Go SSD - AZERTY",HP,,AJ4N4EA#ABF,Oui,AMD Ryzen™ 5 8640H,"1099,99",cdiscount.com,ORDINATEUR
Lenovo - ThinkPad T420 - Intel Core i5 - RAM 8Go - Stockage 512Go SSD - Windows 10 - PC Portable Reconditionné,LENOVO,,,,"Intel Core i5-2520M 2,50 GHz",529,cdiscount.com,ORDINATEUR
Pc portable HP 6470B - i5 - 8Go - HDD 320 Go - Windows 10,HP,,,,Intel Core i5,189,cdiscount.com,ORDINATEUR
HP - Ultrabook EliteBook 840 G1 - Intel Core i5 - RAM 16Go - HDD 1To - Ordinateur Portable Reconditionné,HP,,,,,268,cdiscount.com,ORDINATEUR
"MacBook Pro Touch Bar 13"" i5 1,4 Ghz 8 Go RAM 256 Go SSD Gris Sidéral (2020) - Reconditionné - Excellent état",APPLE,,MXK32LL/A,Oui,Intel Core i5 (8ème génération) 1.4 GHz,"600,98",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur portable Chuwi Herobook Pro 14,1 pouces - Intel - Gemini Lake N4000 - 8 Go DDR4 - 256SSD - Windows 10",CHUWI,,,Oui,Intel Celeron N4000 / 1.1 GHz,"307,76",cdiscount.com,ORDINATEUR
"Ordinateur Portable - Apple - MacBook Pro - 15,4 pouces - Intel Core i7 - 16 Go RAM - 256 Go SSD",APPLE,,Ordinateur Portable Apple MacBook  MJLQ2F,,,"427,38",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable Lenovo ThinkPad X230 - Core i5 - 8 Go RAM - 1 To Disque Dur SSD - Windows 10 - Reconditionné,LENOVO,Disque dur SSD,,,"Core i5 2,60 GHz",269,cdiscount.com,ORDINATEUR
"PC portable Lenovo IdeaPad Pro 5 14IRH8 14"" 2.2K Intel Core i5 13500H RAM 16 Go LPDDR5 512 Go SSD Intel Iris Xe",LENOVO,,,,,"1254,84",cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E7240 - Core i5 - RAM 16Go - SSD 240Go - Windows 10 - Reconditionné - Etat correct,DELL,,,,Intel Core i5 4300U,239,cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo T460 - Core i5 - RAM 8Go - HDD 500Go - Linux - Reconditionné - Etat correct,LENOVO,,PC-LEN-T460-I5-8G-500G-H-LINUX,,Intel Core i5 6200U,279,cdiscount.com,ORDINATEUR
Ordinateur portable - ASUS - ASUS TUF Gaming A17 FA706NF-HX005W - AMD Ryzen 5 - 7535HS / jusqu'à 4.5 GHz - Win 11 Home - GF RTX 205,ASUS,,90NR0JH5-M00190,,,"759,87",cdiscount.com,ORDINATEUR
PC portable Acer Aspire A517-53-794L,ACER,,,,,859,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 1 15ALC7 | 15'' FHD IPS - Ryzen 5-5500U - RAM 16 Go - SSD 512 Go - Windows 11 - AZERTY,LENOVO,SSD 512 Go M.2 2242 PCIe® 4.0x4 NVMe®,82R4007KFR,,"AMD Ryzen™ 5 5500U (6C / 12T, 2.1 / 4.0GHz, 3MB L2 / 8MB L3)","1182,7",cdiscount.com,ORDINATEUR
"PC Portable - Win 11 Pro - 15.6"" FHD - Celeron N4000 - RAM 8Go - Stockage 256Go SSD- Convertible 180° Ordinateur Portable",,,,,Celeron N4000,"209,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable - Auusda-  15,6"" T1568- AMD Ryzen 7 5825U(8C/16T, jusqu'à 4,5 GHz,15W) - 16GB DDR4 512GB SSD, Ordinateur Portable",,512 GB,,Oui,AMD Ryzen™ 7 5825U,"465,99",cdiscount.com,ORDINATEUR
"PC Portable HP 15-fc0071nf - Windows 11 - 15,6"" FHD - Ryzen 5-7520U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,7Y0M7EA#ABF,Oui,AMD Ryzen 5-7520U,"529,99",cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo L460 - Core i3 - RAM 8Go - SSD 240Go - Linux - Reconditionné - Etat correct,LENOVO,,PC-LEN-L460-I3-8G-240G-S-LINUX,,Intel Core i3 6100U,299,cdiscount.com,ORDINATEUR
Pc portable HP 430 G3 - i5 - 4Go - 240Go SSD -13.3'' - W10,HP,,,,Intel Core i5,249,cdiscount.com,ORDINATEUR
PC Portable - ASUS - X1404GA-NK169W - 14p - 8Go - 256Go SSD - Intel UHD Graphics - Windows 11 - VR Ready,ASUS,,,,,"381,91",cdiscount.com,ORDINATEUR
"Apple - 13,6"" MacBook Air M3 (2024) - RAM 16Go - Stockage 512Go - Gris Sidéral - AZERTY",APPLE,512 Go,MXCR3FN/A,Oui,Apple M3,1329,cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2011 i5 - 1,7 Ghz - 4 Go RAM - 128 Go SSD - Gris - Reconditionné - Excellent état",APPLE,,MC965LL/A,Oui,Intel Core i5 1.7 GHz,"209,99",cdiscount.com,ORDINATEUR
"PC Ultraportable ASUS ZenBook Pro Duo OLED UX8402 | Win 11 - 14.5"" WQXGA+ - RTX 4050 - Intel Core i7-13700H - RAM 16Go - 1To SSD",ASUS,,,Oui,Intel Core i7-13700H / 2.4 GHz,"2059,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable - GIGABYTE - G6 KF-H3PT854SD - 40,6 cm (16"") - Performance Optimale - Design Élégant",GIGABYTE,,,,,"1077,3",cdiscount.com,ORDINATEUR
"APPLE MacBook Pro Touch Bar 13"" 2017 i5 - 3,1 Ghz - 8 Go RAM - 256 Go SSD - Gris Sidéral - Reconditionné - Très bon état",APPLE,,MPXV2LL/A,Oui,Intel Core i5 (7ème génération) 3.1 GHz,"473,99",cdiscount.com,ORDINATEUR
Ordinateur portable - 15-fd0013nf - Intel Core i7-1355U - 16 Go RAM - 512 Go SSD - Windows 11 - Gris,HP,,,"Écran Full HD de 39,6 cm (15,6 pouces) (1920 x 1080), IPS, micro-bords, antireflet, 300 nits, 62,5 % sRGB","Intel® Core™ i7-1355U (jusqu’à 5,0 GHz avec la technologie Intel® Turbo Boost, 12 Mo de mémoire cache L3, 10 cœurs, 12 threads",679,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable - DELL - Latitude 7490 - 14"" - Reconditionné - Etat correct",DELL,512 Go,LATITUDE74901417GHZ16GO512GONOIRCOREI5-8350U,,,299,cdiscount.com,ORDINATEUR
Ordinateur Portable LENOVO X250 - Core I5 - RAM 8G - SSD 128G - Windows 10 - Reconditionné - Etat correct,LENOVO,SSD,,,Intel Core i5 5300U,259,cdiscount.com,ORDINATEUR
Pc Portable Hp 14s-dq0079nf,HP,,6S3F4EA#ABF,,,"249,99",cdiscount.com,ORDINATEUR
Pc Portable MSI Modern 13 F13MG-020FR,MSI,,,,,799,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable HP Elitebook 840G6 - Core i5 1.6 Ghz - RAM 16 Go - SSD 512 Go,HP,SSD,,,Intel Core i5 8365U,399,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Lenovo ThinkPad T430 4Go 500Go,LENOVO,,,,Intel Core i5,149,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Microsoft Surface Laptop, Intel® Core™ i5 de 7eme génération, 2,50 GHz, 34,3 cm (13.",MICROSOFT,,JKY-00003,Oui,Intel Core i5 (7ème génération) 7200U / 2.5 GHz,489,cdiscount.com,ORDINATEUR
"PC Portable ACEMAGIC - 16"" FHD - 16Go DDR4,512Go SSD - Intel 12th N97(jusqu'à 3,60 GHz), UHD Graphics,1.2GHZ - WiFi,USB 3.2, Type C",,512Go,,"IPS 1920*1200  16""  16:10","Intel Quad-Core N97(Jusqu'à 3,6 GHz)","299,95",cdiscount.com,ORDINATEUR
"APPLE MacBook Pro Retina 15"" 2015 Core i7 - 2,2 Ghz - 16 Go RAM - 512 Go SSD - Gris - Reconditionné - Etat correct",APPLE,,MJLQ2LL/A,Oui,Intel Core i7 (4ème génération) 2.2 GHz,"392,02",cdiscount.com,ORDINATEUR
PC portable-NVIDIA GeForce MX330-Intel Alder Lake N95(4 cœurs/4 threads)-16Go RAM DDR4 512Go SSD-Windows 11 PRO-Ordinateur Portable,,,,,Intel Alder Lake N95,"339,99",cdiscount.com,ORDINATEUR
"PC Portable -Intel® Core™ i5-1240P(12Cœurs/16Threads,jusqu'à 4,4 GHz)-32Go RAM DDR4 1To SSD-Windows11 Pro-WIFI6-Ordinateur Portable",,,,,"Intel® Core™ i5-1240P(12C-16T, jusqu'à 4,4 GHz)","539,99",cdiscount.com,ORDINATEUR
"PC Portable Dell Latitude E7470 - Intel Core i7 - SSD 480 - 16GO - 12,1'' - Windows 10 - AZERTY",DELL,,,,,399,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur Portable Windows 11Pro 15.6 Pulgadas , Celeron N4000 Notebook, 16GB+256GB SSD Laptop , HDMI, Avec Souris Sans Fil -Noir",,,,,CPU Celeron Dual-Core Turbo 2.60 GHz 4M Cache,"244,66",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2018 i5 - 1,6 Ghz - 8 Go RAM - 128 Go SSD - Or - Reconditionné - Etat correct",APPLE,,MREE2FN/A,Oui,Intel Core i5 (8ème génération) 1.6 GHz,457,cdiscount.com,ORDINATEUR
"Apple Macbook Retina 12 "" - Intel Core m3 - RAM 8Go - 256Go SSD - Rose Gold - Reconditionné Très bon état",APPLE,,MNYM2FN/A,Oui,Intel Core m3 (7ème génération) 1.2 GHz,"437,58",cdiscount.com,ORDINATEUR
"PC Portable LENOVO IdeaPad Slim 5 13ARP10 | Sans Windows - 13,3'' WUXGA - Ryzen 7 7735HS - RAM 16Go - SSD 512Go - Aluminium - AZERTY",LENOVO,512GB SSD M.2 2242,83J20010FR,,AMD Ryzen™ 7 7735HS,"549,99",cdiscount.com,ORDINATEUR
PC portable-NVIDIA GeForce MX330-Intel Alder Lake N95(4 cœurs/4 threads)-16Go RAM DDR4 512Go SSD-Windows 11 PRO-Ordinateur Portable,,,,,Intel Alder Lake N95,"339,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable - Apple - MacBook Pro Retina 13"" - Intel Core i5 - 8 Go RAM - 256 Go SSD",APPLE,,,Oui,Intel Core i5 (5ème génération) 2.7 GHz,"294,78",cdiscount.com,ORDINATEUR
"Pc Portable HP EliteBook 830 G5 - 13,3"" - RAM DDR4 16 Go - Stockage 512 Go SSD - Intel Core i5-7200U - Windows 11",HP,SSD,,OUI,Intel Core i5 (7ème génération) 7200U / 2.5 GHz,"276,35",cdiscount.com,ORDINATEUR
"APPLE MacBook Pro Touch Bar 13"" 2017 i5 - 3,1 Ghz - 8 Go RAM - 256 Go SSD - Gris Sidéral - Reconditionné - Etat correct",APPLE,,MPXV2LL/A,Oui,Intel Core i5 (7ème génération) 3.1 GHz,"417,18",cdiscount.com,ORDINATEUR
"PC portable Acer Gaming Predator Helios Neo 16  PHN16-72-580H 16"" WQXGA 165Hz Intel Core i5 14450HX 16 Go RAM DDR5 1 To SSD GeForce",ACER,,,,,"1799,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Apple - 16'' MacBook Pro M4 Max - RAM 48Go - Stockage 1To SSD - CPU 16 cœurs - GPU 40 cœurs - Noir sidéral,APPLE,,MX313FN/A,,,4699,cdiscount.com,ORDINATEUR
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Argent",APPLE,256 Go,MC7V4FN/A,Oui,Apple M2,999,cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2015 i5 - 1,6 Ghz - 4 Go RAM - 64 Go SSD - Gris - Reconditionné - Excellent état",APPLE,,MJVE2LL/A,Oui,Intel Core i5 (5ème génération) 1.6 GHz,"315,18",cdiscount.com,ORDINATEUR
"PC Portable HP 15s-eq2120nf - Windows 11 - 15,6"" FHD - Ryzen 5-5500U - RAM 8Go - Stockage 256Go - AZERTY",HP,,A80NDEA#ABF,,AMD Ryzen™ 5 5500U,"439,99",cdiscount.com,ORDINATEUR
"16''PC Portable,16Go RAM 512Go SSD Intel N95 (Jusqu'à 3,4 GHz),Windows 11 Ordinateur Portable,AZERTY,Clavier rétro-éclairé",,,,16,Intel N95(Up to 3.4Ghz),296,cdiscount.com,ORDINATEUR
Ordinateur Portable 15.6''IPS FHD -16 Go RAM 256 Go SSD - PC Portable Win 11 Pro - Intel Celeron N4000 - WIFI -HDMI- Avec souris,,,,"15,6","Intel Celeron N4000 (2,6 GHz)","245,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable - ASUS TUF Gaming A15 FA507NU-LP132W - AMD Ryzen 7 - 7535HS / jusqu'à 4.5 GHz - GF RTX 405,ASUS,,90NR0EB8-M00BL0,,,"1012,28",cdiscount.com,ORDINATEUR
Ordinateur Portable HP Elitebook 840G6 - Core i5 1.6 Ghz - RAM 16 Go - SSD 256 Go,HP,SSD,,,Intel Core i5 8365U,369,cdiscount.com,ORDINATEUR
"PC Portable ASUS VivoBook 17 S1704 | Win 11 - 17,3"" FHD 60Hz - Intel Core i5-1334U - RAM 16Go - 512Go SSD",ASUS,,90NB10V1-M00SA0,Oui,Intel Core i5-1334U / 1.3 GHz,"699,99",cdiscount.com,ORDINATEUR
"Portable Acer Predator Helios 18 avec Intel Core i9-14900HX, 64GB DDRS5 et 2",ACER,,,,,"3662,98",cdiscount.com,ORDINATEUR
Auusda PC Portable 15.6''- Stockage 32GB+1To - Intel Celeron N95 - Ordinateur Portable Windows 11 - FHD 1920*1080 - 5G/2.4G WiFI,,SSD,,Oui,Intel Alder Lake-N95,"362,99",cdiscount.com,ORDINATEUR
"Ordinateur portable ASUS VivoBook S5506WA-MA054W avec écran OLED 15,6' WQXGA+, processeur AMD Ryzen™ 9, 32 Go de RAM et 1 To de stoc",ASUS,,,,,"1149,99",cdiscount.com,ORDINATEUR
Apple - 14'' MacBook Pro M4 Pro - RAM 24Go - Stockage 512Go SSD - CPU 12 cœurs - GPU 16 cœurs - Argent,APPLE,,MX2E3FN/A,,,2288,cdiscount.com,ORDINATEUR
"PC portable 16""FullView-Intel Core i5-8210Y(Jusqu'à 3,6 GHz)-16Go RAM 512Go SSD-Windows 11PRO-RJ45-Ordinateur Portable-AZERTY",,,,"16""",Intel core i5 8210Y,"349,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable - Apple - MacBook Air - Intel Core i5 1.8 GHz - 8 Go RAM - 256 Go SSD - 13.3""",APPLE,,MQD42CZ/A,Oui,Intel Core i5 (5ème génération) 1.8 GHz,"320,28",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"HP ProBook 640 G4, Intel® Core™ i5 de 8eme génération, 1,6 GHz, 35,6 cm (14""), 1920 x 1080 pixels, 8 Go, 256 Go",HP,,3ZG57EA,,,249,cdiscount.com,ORDINATEUR
"ACEMAGIC PC Portable 15,6"" IPS avec Intel N150 Processeur, Ordinateur Portable 16Go RAM 512Go SSD, Windows 11PRO, WiFi, BT, USB3.0",,512Go,,"L'écran IPS de 15,6 pouces, doté d'une résolution de 1920*1080",Intel Twin Lake-N150,"309,99",cdiscount.com,ORDINATEUR
Ordinateur portable - Lenovo - V15 G4 AMN 82YU - AMD Ryzen 3 - 8 Go RAM - 512 Go SSD,LENOVO,,82YU0110FR,,,"347,94",cdiscount.com,ORDINATEUR
Ordinateur portable Asus - 90NB0V75-M002R0,ASUS,,,,,1599,cdiscount.com,ORDINATEUR
"PC portable ASUS VivoBook avec écran 17,3' Full HD, processeur Intel Core i9, RAM 16 Go, stockage 1 To SSD PCIe, Windows 11.",ASUS,,,,,"1198,92",cdiscount.com,ORDINATEUR
"Ordinateur portable - ASUS - ExpertBook P5 P5405CSA-NZ0038X - 14"" - Intel Core Ultra 7 - 32 Go RAM - 1 To SSD",ASUS,,90NX0861-M008F0,,,"1374,98",cdiscount.com,ORDINATEUR
PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY,LENOVO,128GB eMMC 5.1,82XJ0044FR,,MediaTek Kompanio 520,"379,99",cdiscount.com,ORDINATEUR
"CORPRIT - Ecran Gaming Portable 17.3"" HD - 1080P - HDMI/Type-C - Moniteur Portable IPS - Ordinateur Portable/PC/Jeu/Téléphone",,,,,,"199,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable - Apple - MacBook Pro 2017 - Core i5 2,3GHz - 8Go RAM - 128Go SSD",APPLE,,,,,"376,38",cdiscount.com,ORDINATEUR
"PC Tout-en-un - HP - 22-dg0004ns - 21,5"" - Intel N100 - 8 Go RAM - 256 Go SSD - QWERTY espagnol",HP,,,,,"469,93",cdiscount.com,ORDINATEUR
"PC Portable - ASUS - VivoBook X1504ZA-BQ521W - 15.6"" - Intel Core i5 - 8 Go RAM - 512 Go SSD - Windows 11 Home",ASUS,,,,,"536,2",cdiscount.com,ORDINATEUR
"PC Portable,AMD Ryzen 9 6900HX Zen 3+(8C-16T, jusqu'à 4,9 GHz) 16Go DDR5,512Go SSD,WiFi 6 Ordinateur Portable avec AMD Radeon 680M",,,,Oui,AMD Ryzen™ 9 6900HX  to 4.9 GHz,"559,99",cdiscount.com,ORDINATEUR
Pc Portable MSI KATANA 17 B13VFK-1042FR,MSI,,,,,1659,cdiscount.com,ORDINATEUR
"Pc Portable HP EliteBook 830 G5 - 13,3"" - RAM DDR4 32 Go - Stockage 1 To SSD - Intel Core i5-7200U - Windows 11",HP,SSD,,OUI,Intel Core i5 (7ème génération) 7200U / 2.5 GHz,"322,43",cdiscount.com,ORDINATEUR
"PC Portable LENOVO IdeaPad Slim 5 13ARP10 | Sans Windows - 13,3'' WUXGA - Ryzen 7 7735HS - RAM 16Go - SSD 512Go - Aluminium - AZERTY",LENOVO,512GB SSD M.2 2242,83J20010FR,,AMD Ryzen™ 7 7735HS,"549,99",cdiscount.com,ORDINATEUR
"Macbook Pro Touch Bar 16"" i7 2,6 Ghz 16 Go 512 Go SSD Gris Sidéral (2019) - Reconditionné - Excellent état",APPLE,,MVVJ2LL/A,Oui,Intel Core i7 (9ème génération) 2.6 GHz,"814,98",cdiscount.com,ORDINATEUR
Ordinateur portable - ASUS - ASUS ROG Strix G16 G614JV-N3014W - Intel Core i7 - 13650HX / jusqu'à 4.9 GHz - Win 11 Home - GeForce R,ASUS,,90NR0C61-M000M0,,,"1493,02",cdiscount.com,ORDINATEUR
"Ordinateur portable 16''IPS FHD, 16GB DDR4 512GB SSD PC Portable, N95,Windows 11,5G WiFi,Tapez C,HDMI,AZERTY,Clavier rétro-éclairé",,,,16,Intel N95(Up to 3.4Ghz),295,cdiscount.com,ORDINATEUR
"Ordinateur Portable Windows 11Pro 15.6 Pulgadas , Celeron N4000 Notebook, 16GB+256GB SSD Laptop , HDMI, Avec Souris Sans Fil",,,,,CPU Celeron Dual-Core Turbo 2.60 GHz 4M Cache,"244,99",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cp0027nf - Windows 11 - 17,3"" FHD - Ryzen 7-5700U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,9E313EA#ABF,Oui,AMD Ryzen 7 5700U,"679,99",cdiscount.com,ORDINATEUR
"PC portable Acer Aspire 3 A317 54 522N 17,3"" Intel® Core™ i5 8 Go RAM 512 Go SSD Gris",ACER,,,,,"519,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Station de travail mobile - HP Inc. - HP 250 G10 - Intel Core i5 - 16 Go RAM - 512 Go SSD,HP,,AK9Y4AT#ABF,,,"488,33",cdiscount.com,ORDINATEUR
"PC Portable HP 15s-eq2083nf - Windows 11 - 15,6"" FHD - Ryzen 5-5500U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,HP15SEQ2083NF,Oui,AMD Ryzen™ 5 5500U,"410,56",cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2015 i5 - 1,6 Ghz - 4 Go RAM - 64 Go SSD - Gris - Reconditionné - Etat correct",APPLE,,MJVE2LL/A,Oui,Intel Core i5 (5ème génération) 1.6 GHz,"253,98",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable 16"" ACEMAGIC AceBook 16, 16Go RAM 512Go SSD Extension 2TB, intel N97(Jusqu'à 3,60 GHz)Dépasser N95, WiFi, BT5.0, Laptop",,512Go,,"L'écran IPS de 16,0 pouces, doté d'une résolution de 1920*1200",Intel Quad-Core 12th Alder Lake N 97,"289,99",cdiscount.com,ORDINATEUR
"Pc Portable DELL Latitude 5420 - 14"" Large - RAM 16 Go DDR4- Stockage 1 To SSD - Intel Intel Core i5-1145G7 - Windows 11",DELL,SSD,,OUI,Intel Core i5 ( 11ème génération) 1145G7 / 2.6 GHz,"340,86",cdiscount.com,ORDINATEUR
"HP EliteBook 840 G5 Argent Ordinateur portable 35,6 cm (14"") 1920 x 1080 pixels 1,70 GHz Intel® Core i5 de 8e génération i5-8350U",HP,,,Oui,Intel Core i5 (8ème génération) 8350U / 1.7 GHz,259,cdiscount.com,ORDINATEUR
"APPLE MacBook Pro Touch Bar 13"" 2019 i5 - 1,4 Ghz - 8 Go RAM - 128 Go SSD - Gris Sidéral - Reconditionné - Très bon état",APPLE,,MUHN2FN/A,Oui,Intel Core i5 (8ème génération) 1.4 GHz,"530,46",cdiscount.com,ORDINATEUR
Ordinateur Portable Dell Latitude 7480 - Core i5 2.4 Ghz - RAM 16 Go - SSD 256 Go,DELL,SSD,,,Intel Core i5 6300U,252,cdiscount.com,ORDINATEUR
"12"" DELL LATITUDE 7290 i7 256 SSD 8 Go RAM - Batterie grade A",DELL,,,,Intel Core i7-8650U,300,cdiscount.com,ORDINATEUR
Dell Latitude E5270 Core i3 6100U - 2.3 GHz Win 7 Pro 64 bits (comprend Licence Windows 10 Pro 64 bits) 4 Go RAM 500 Go HDD…,DELL,,5270-5590,Oui,Intel Core i3 (6ème génération) 6100U / 2.3 GHz,179,cdiscount.com,ORDINATEUR
HP ProBook 6470b - 8Go - HDD 3,HP,,,,Intel Core i5-3210M 2.50GHz,189,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable - Gigabyte - G6 MF-H2FR854KH - Intel Core i7-13620H - 16 Go RAM - SSD 1 To - RTX 4050,GIGABYTE,,,,,"1012,1",cdiscount.com,ORDINATEUR
"Dell Latitude 7380 Core i5 7300U - 2.6 GHz Win 10 Pro 64 bits 8 Go RAM 256 Go SSD 13.3"" 1920 x 1080 (Full HD) HD Graphics 620…",DELL,,204CW,Oui,Intel Core i5 (7ème génération) 7300U / 2.6 GHz,279,cdiscount.com,ORDINATEUR
